has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match,age_diff
1,9,1,25.0,26.0,1,0,4,2,0,1.0,1.0,0,0,106,19.61,15.69,17.65,15.69,17.65,13.73,1,1,1,1,1,0,4.0,7.0,9.0,6.0,8.0,8.0,0,1,2,1,1,1,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,7.0,8.0,8.0,8.0,10.0,7.0,1,1,1,1,2,1,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,0.4,2,10.0,,18.0,2,0,2,8.0,7.0,1,2,0.0,0,0,0,1.0
1,9,1,25.0,23.0,2,1,4,2,0,1.0,1.0,0,0,106,15.38,17.31,19.23,19.23,11.54,17.31,1,1,1,1,0,1,8.0,8.0,8.0,7.0,6.0,6.0,1,1,1,1,1,1,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,8.0,10.0,10.0,10.0,10.0,10.0,1,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,0.52,2,10.0,,18.0,2,0,2,10.0,9.0,2,2,0.0,1,1,1,2.0
1,9,1,25.0,31.0,6,2,4,1,0,1.0,1.0,0,0,106,14.58,16.67,20.83,18.75,16.67,12.5,0,1,2,1,1,0,9.0,10.0,10.0,10.0,9.0,9.0,2,2,2,2,2,2,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,10.0,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,0.49,2,10.0,,18.0,2,0,2,10.0,10.0,2,2,1.0,1,1,1,6.0
1,9,1,25.0,23.0,2,1,4,2,0,1.0,1.0,0,0,106,17.31,13.46,17.31,19.23,19.23,13.46,1,0,1,1,1,0,7.0,9.0,10.0,10.0,9.0,7.0,1,2,2,2,2,1,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,10.0,9.0,10.0,10.0,9.0,9.0,2,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,-0.26,0,10.0,,18.0,2,0,2,9.0,9.0,2,2,0.0,1,0,0,2.0
1,9,1,25.0,25.0,0,0,4,1,0,1.0,1.0,0,0,106,11.54,13.46,19.23,19.23,19.23,17.31,0,0,1,1,1,1,5.0,10.0,10.0,9.0,9.0,9.0,0,2,2,2,2,2,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,9.0,9.0,9.0,10.0,9.0,8.0,2,2,2,2,2,1,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,0.54,2,10.0,,18.0,2,0,2,8.0,9.0,1,2,0.0,1,1,1,0.0
1,9,1,25.0,28.0,3,1,4,1,0,1.0,1.0,0,0,106,13.04,21.74,17.39,17.39,15.22,15.22,0,2,1,1,1,1,5.0,7.0,6.0,8.0,,,0,1,1,1,0,0,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,9.0,9.0,9.0,9.0,9.0,9.0,2,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,-0.18,0,10.0,,18.0,2,0,2,9.0,9.0,2,2,0.0,1,0,0,3.0
1,9,1,25.0,29.0,4,2,4,2,0,1.0,1.0,0,0,106,20.0,15.56,20.0,15.56,11.11,17.78,1,1,1,1,0,1,5.0,10.0,10.0,,9.0,,0,2,2,0,2,0,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,9.0,9.0,9.0,9.0,9.0,9.0,2,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,0.33,1,10.0,,18.0,2,0,2,10.0,8.0,2,2,0.0,1,0,0,4.0
1,9,1,25.0,28.0,3,1,4,2,0,1.0,1.0,0,0,106,16.36,16.36,18.18,18.18,16.36,14.55,1,1,1,1,1,0,6.0,10.0,10.0,6.0,10.0,10.0,1,2,2,1,2,2,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,10.0,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,-0.27,0,10.0,,18.0,2,0,2,10.0,10.0,2,2,1.0,1,0,0,3.0
1,9,1,25.0,27.0,2,1,4,3,0,1.0,1.0,0,0,106,14.29,18.37,18.37,16.33,18.37,14.29,0,1,1,1,1,0,6.0,6.0,7.0,6.0,6.0,5.0,1,1,1,1,1,0,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,6.0,8.0,9.0,9.0,8.0,9.0,1,1,2,2,1,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,0.03,1,10.0,,18.0,2,0,2,9.0,9.0,2,2,0.0,0,0,0,2.0
1,9,1,25.0,25.0,0,0,4,3,0,1.0,1.0,0,0,106,15.52,17.24,17.24,17.24,17.24,15.52,1,1,1,1,1,1,6.0,7.0,7.0,7.0,7.0,7.0,1,1,1,1,1,1,16.67,16.67,16.67,16.67,14.81,18.52,1,1,1,1,0,1,10.0,10.0,10.0,10.0,10.0,2,2,2,2,2,9.0,10.0,9.0,9.0,9.0,9.0,2,2,2,2,2,2,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,2,2,0,2,2,2,2,1,1,2,0,0,0,0,2,0,0,-0.32,0,10.0,,18.0,2,0,2,8.0,9.0,1,2,0.0,1,0,0,0.0
1,9,1,27.0,24.0,3,1,0,2,0,6.0,1.0,2,0,28,16.0,16.0,20.0,16.0,18.0,14.0,1,1,1,1,1,0,8.0,10.0,10.0,8.0,10.0,7.0,1,2,2,1,2,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,4.0,3.0,6.0,7.0,6.0,5.0,0,0,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.41,2,6.0,,,1,0,0,6.0,3.0,1,0,0.0,1,1,1,3.0
1,9,1,27.0,27.0,0,0,0,2,0,6.0,1.0,2,0,28,15.38,19.23,19.23,19.23,13.46,13.46,1,1,1,1,0,0,7.0,8.0,7.0,7.0,8.0,6.0,1,1,1,1,1,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,7.0,8.0,8.0,8.0,5.0,5.0,1,1,1,1,0,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,-0.21,0,6.0,,,1,0,0,7.0,5.0,1,1,0.0,1,0,0,0.0
1,9,1,27.0,25.0,2,1,0,0,1,6.0,1.0,2,0,28,17.65,17.65,17.65,15.69,15.69,15.69,1,1,1,1,1,1,3.0,6.0,4.0,3.0,3.0,,0,1,0,0,0,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,6.0,5.0,5.0,4.0,3.0,3.0,1,0,0,0,0,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.15,1,6.0,,,1,0,0,5.0,5.0,0,1,0.0,1,0,0,2.0
1,9,1,27.0,24.0,3,1,0,4,0,6.0,1.0,2,0,28,14.0,18.0,20.0,18.0,16.0,14.0,0,1,1,1,1,0,7.0,7.0,7.0,7.0,7.0,4.0,1,1,1,1,1,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,7.0,6.0,7.0,6.0,6.0,5.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.12,1,6.0,,,1,0,0,7.0,6.0,1,1,0.0,1,0,0,3.0
1,9,1,27.0,23.0,4,2,0,0,1,6.0,1.0,2,0,28,15.38,19.23,17.31,19.23,9.62,19.23,1,1,1,1,0,1,3.0,5.0,6.0,4.0,5.0,5.0,0,0,1,0,0,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,3.0,5.0,6.0,3.0,7.0,3.0,0,0,1,0,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.05,1,6.0,,,1,0,0,3.0,6.0,0,1,0.0,0,0,0,4.0
1,9,1,27.0,30.0,3,1,0,2,0,6.0,1.0,2,0,28,17.5,17.5,20.0,12.5,20.0,12.5,1,1,1,0,1,0,5.0,10.0,9.0,6.0,9.0,2.0,0,2,2,1,2,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,8.0,6.0,7.0,7.0,8.0,3.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.29,1,6.0,,,1,0,0,8.0,4.0,1,0,0.0,1,1,1,3.0
1,9,1,27.0,25.0,2,1,0,2,0,6.0,1.0,2,0,28,13.21,18.87,18.87,16.98,16.98,15.09,0,1,1,1,1,1,7.0,9.0,8.0,,7.0,,1,2,1,0,1,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,7.0,6.0,7.0,7.0,6.0,5.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,-0.07,0,6.0,,,1,0,0,8.0,3.0,1,0,0.0,1,0,0,2.0
1,9,1,27.0,25.0,2,1,0,2,0,6.0,1.0,2,0,28,15.38,17.31,17.31,17.31,17.31,15.38,1,1,1,1,1,1,7.0,7.0,7.0,,7.0,,1,1,1,0,1,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,7.0,7.0,8.0,8.0,8.0,5.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,-0.23,0,6.0,,,1,0,0,7.0,3.0,1,0,0.0,1,0,0,2.0
1,9,1,27.0,22.0,5,2,0,2,0,6.0,1.0,2,0,28,15.38,19.23,19.23,19.23,15.38,11.54,1,1,1,1,1,0,6.0,9.0,9.0,7.0,8.0,5.0,1,2,2,1,1,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,8.0,8.0,8.0,7.0,7.0,3.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.49,2,6.0,,,1,0,0,8.0,2.0,1,0,0.0,1,0,0,5.0
1,9,1,27.0,22.0,5,2,0,2,0,6.0,1.0,2,0,28,16.0,20.0,18.0,20.0,18.0,8.0,1,1,1,1,1,0,3.0,7.0,8.0,,9.0,3.0,0,1,1,0,2,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,6.0,7.0,9.0,6.0,6.0,3.0,1,1,2,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.39,2,6.0,,,1,0,0,7.0,3.0,1,0,0.0,1,0,0,5.0
1,9,1,27.0,26.0,1,0,0,2,0,6.0,1.0,2,0,28,19.61,15.69,17.65,15.69,17.65,13.73,1,1,1,1,1,0,4.0,7.0,9.0,5.0,6.0,6.0,0,1,2,0,1,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,4.0,5.0,6.0,6.0,7.0,3.0,0,0,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.02,1,6.0,,,1,0,0,4.0,7.0,0,2,0.0,0,0,0,1.0
1,9,1,27.0,23.0,4,2,0,2,0,6.0,1.0,2,0,28,15.38,17.31,19.23,19.23,11.54,17.31,1,1,1,1,0,1,8.0,8.0,8.0,8.0,8.0,6.0,1,1,1,1,1,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,5.0,5.0,7.0,6.0,6.0,3.0,0,0,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.22,1,6.0,,,1,0,0,5.0,2.0,0,0,0.0,1,1,1,4.0
1,9,1,27.0,31.0,4,2,0,1,0,6.0,1.0,2,0,28,14.58,16.67,20.83,18.75,16.67,12.5,0,1,2,1,1,0,8.0,7.0,8.0,6.0,7.0,5.0,1,1,1,1,1,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,6.0,6.0,7.0,7.0,7.0,5.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.29,1,6.0,,,1,0,0,7.0,5.0,1,1,0.0,1,1,1,4.0
1,9,1,27.0,23.0,4,2,0,2,0,6.0,1.0,2,0,28,17.31,13.46,17.31,19.23,19.23,13.46,1,0,1,1,1,0,6.0,7.0,9.0,6.0,7.0,6.0,1,1,2,1,1,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,8.0,7.0,7.0,9.0,9.0,5.0,1,1,1,2,2,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0,6.0,,,1,0,0,9.0,3.0,2,0,0.0,1,0,0,4.0
1,9,1,27.0,25.0,2,1,0,1,0,6.0,1.0,2,0,28,11.54,13.46,19.23,19.23,19.23,17.31,0,0,1,1,1,1,5.0,7.0,10.0,8.0,7.0,7.0,0,1,2,1,1,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,7.0,7.0,7.0,8.0,8.0,5.0,1,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,-0.17,0,6.0,,,1,0,0,8.0,6.0,1,1,0.0,1,0,0,2.0
1,9,1,27.0,28.0,1,0,0,1,0,6.0,1.0,2,0,28,13.04,21.74,17.39,17.39,15.22,15.22,0,2,1,1,1,1,8.0,7.0,9.0,7.0,7.0,,1,1,2,1,1,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,4.0,8.0,6.0,6.0,3.0,2.0,0,1,1,1,0,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,-0.01,0,6.0,,,1,0,0,4.0,7.0,0,2,0.0,0,0,0,1.0
1,9,1,27.0,29.0,2,1,0,2,0,6.0,1.0,2,0,28,20.0,15.56,20.0,15.56,11.11,17.78,1,1,1,1,0,1,5.0,8.0,8.0,2.0,3.0,,0,1,1,0,0,0,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,5.0,7.0,7.0,6.0,6.0,4.0,0,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,-0.02,0,6.0,,,1,0,0,6.0,4.0,1,0,0.0,1,0,0,2.0
1,9,1,27.0,28.0,1,0,0,2,0,6.0,1.0,2,0,28,16.36,16.36,18.18,18.18,16.36,14.55,1,1,1,1,1,0,6.0,10.0,10.0,6.0,10.0,10.0,1,2,2,1,2,2,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,6.0,5.0,6.0,6.0,7.0,3.0,1,0,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.05,1,6.0,,,1,0,0,6.0,3.0,1,0,0.0,1,0,0,1.0
1,9,1,27.0,27.0,0,0,0,3,0,6.0,1.0,2,0,28,14.29,18.37,18.37,16.33,18.37,14.29,0,1,1,1,1,0,7.0,7.0,8.0,7.0,8.0,7.0,1,1,1,1,1,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,5.0,8.0,8.0,8.0,8.0,6.0,0,1,1,1,1,1,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.31,1,6.0,,,1,0,0,7.0,6.0,1,1,0.0,1,1,1,0.0
1,9,1,27.0,25.0,2,1,0,3,0,6.0,1.0,2,0,28,15.52,17.24,17.24,17.24,17.24,15.52,1,1,1,1,1,1,8.0,9.0,10.0,6.0,9.0,7.0,1,2,2,1,2,1,15.56,17.78,17.78,17.78,17.78,13.33,1,1,1,1,1,0,7.0,9.0,7.0,9.0,9.0,1,2,1,2,2,5.0,7.0,7.0,7.0,8.0,3.0,0,1,1,1,1,0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0.33,1,6.0,,,1,0,0,7.0,6.0,1,1,0.0,1,0,0,2.0
1,9,1,27.0,24.0,3,1,2,2,1,8.0,3.0,2,1,150,16.0,16.0,20.0,16.0,18.0,14.0,1,1,1,1,1,0,3.0,10.0,9.0,6.0,8.0,5.0,0,2,2,1,1,0,9.52,19.05,23.81,19.05,4.76,23.81,0,1,2,1,0,2,4.0,9.0,7.0,9.0,4.0,0,2,1,2,0,7.0,4.0,4.0,4.0,7.0,2.0,1,0,0,0,1,0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,0,0,1,1,2,2,1,0,1,2,0,2,2,2,1,0,0,-0.23,0,3.0,,,0,0,0,4.0,3.0,0,0,0.0,0,0,0,3.0
1,9,1,27.0,27.0,0,0,2,2,1,8.0,3.0,2,1,150,15.38,19.23,19.23,19.23,13.46,13.46,1,1,1,1,0,0,4.0,5.0,10.0,5.0,6.0,4.0,0,0,2,0,1,0,9.52,19.05,23.81,19.05,4.76,23.81,0,1,2,1,0,2,4.0,9.0,7.0,9.0,4.0,0,2,1,2,0,6.0,3.0,8.0,3.0,3.0,2.0,1,0,1,0,0,0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,0,0,1,1,2,2,1,0,1,2,0,2,2,2,1,0,0,0.03,1,3.0,,,0,0,0,4.0,3.0,0,0,0.0,0,0,0,0.0
1,9,1,27.0,25.0,2,1,2,0,0,8.0,3.0,2,1,150,17.65,17.65,17.65,15.69,15.69,15.69,1,1,1,1,1,1,2.0,6.0,4.0,2.0,1.0,2.0,0,1,0,0,0,0,9.52,19.05,23.81,19.05,4.76,23.81,0,1,2,1,0,2,4.0,9.0,7.0,9.0,4.0,0,2,1,2,0,7.0,6.0,5.0,3.0,4.0,5.0,1,1,0,0,0,0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,0,0,1,1,2,2,1,0,1,2,0,2,2,2,1,0,0,0.5,2,3.0,,,0,0,0,6.0,4.0,1,0,0.0,1,0,0,2.0
1,9,1,27.0,24.0,3,1,2,4,0,8.0,3.0,2,1,150,14.0,18.0,20.0,18.0,16.0,14.0,0,1,1,1,1,0,7.0,7.0,7.0,7.0,7.0,4.0,1,1,1,1,1,0,9.52,19.05,23.81,19.05,4.76,23.81,0,1,2,1,0,2,4.0,9.0,7.0,9.0,4.0,0,2,1,2,0,8.0,4.0,7.0,6.0,7.0,5.0,1,0,1,1,1,0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,0,0,1,1,2,2,1,0,1,2,0,2,2,2,1,0,0,0.59,2,3.0,,,0,0,0,8.0,5.0,1,1,0.0,1,0,0,3.0
1,9,1,27.0,23.0,4,2,2,0,0,8.0,3.0,2,1,150,15.38,19.23,17.31,19.23,9.62,19.23,1,1,1,1,0,1,2.0,3.0,4.0,2.0,3.0,2.0,0,0,0,0,0,0,9.52,19.05,23.81,19.05,4.76,23.81,0,1,2,1,0,2,4.0,9.0,7.0,9.0,4.0,0,2,1,2,0,4.0,7.0,8.0,5.0,6.0,2.0,0,1,1,0,1,0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,0,0,1,1,2,2,1,0,1,2,0,2,2,2,1,0,0,0.0,0,3.0,,,0,0,0,4.0,6.0,0,1,0.0,0,0,0,4.0
1,9,1,27.0,30.0,3,1,2,2,1,8.0,3.0,2,1,150,17.5,17.5,20.0,12.5,20.0,12.5,1,1,1,0,1,0,2.0,9.0,9.0,9.0,2.0,2.0,0,2,2,2,0,0,9.52,19.05,23.81,19.05,4.76,23.81,0,1,2,1,0,2,4.0,9.0,7.0,9.0,4.0,0,2,1,2,0,10.0,7.0,9.0,8.0,6.0,7.0,2,1,2,1,1,1,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,0,0,1,1,2,2,1,0,1,2,0,2,2,2,1,0,0,0.47,2,3.0,,,0,0,0,8.0,7.0,1,2,0.0,1,0,0,3.0
